id,name,reaction,lower_bound,upper_bound,compartment,gene_reaction
FERRICHabc,Ferrichrome transport via ABC system,atp_c + ferrich_e + h2o_c --> adp_c + ferrich_c + h_c + pi_c,,999999.0,"{'e', 'c'}",(BSU07520 and BSU07510 and BSU07500 and BSU07490) or (BSU33310 and BSU33290 and BSU33320 and BSU33300) or (BSU03800 and BSU03810 and BSU03820 and BSU03830)
GPDDA2,Glycerophosphodiester phosphodiesterase (Glycerophosphoethanolamine),g3pe_c + h2o_c --> etha_c + glyc3p_c + h_c,,999999.0,{'c'},BSU02130
HACD3,3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA),3oocoa_c + h_c + nadh_c <=> 3hocoa_c + nad_c,-999999.0,999999.0,{'c'},BSU32840
HACD4,3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA),3odcoa_c + h_c + nadh_c <=> 3hdcoa_c + nad_c,-999999.0,999999.0,{'c'},BSU32840
HACD5,3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA),3oddcoa_c + h_c + nadh_c <=> 3hddcoa_c + nad_c,-999999.0,999999.0,{'c'},BSU32840
HACD6,3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA),3otdcoa_c + h_c + nadh_c <=> 3htdcoa_c + nad_c,-999999.0,999999.0,{'c'},BSU32840
HACD7,3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA),3ohdcoa_c + h_c + nadh_c <=> 3hhdcoa_c + nad_c,-999999.0,999999.0,{'c'},BSU32840
HACD9,3 hydroxyacyl CoA dehydrogenase  2 Methylacetoacetyl CoA,3hmbcoa_c + nad_c <=> 2maacoa_c + h_c + nadh_c,-999999.0,999999.0,{'c'},BSU32840
HACOADr,3 hydroxyacyl CoA dehydrogenase,3hmp_c + nad_c --> h_c + mmalsa__S_c + nadh_c,,999999.0,{'c'},BSU32840
ICHORS,Isochorismate synthase,chor_c <=> ichor_c,-999999.0,999999.0,{'c'},BSU30830 or BSU31990
INSCR,Inositol catabolic reactions  lumped,2ins_c + atp_c --> adp_c + dhap_c + 2.0 h_c + msa_c,,999999.0,{'c'},BSU39670 and BSU39750 and BSU39740 and BSU39730 and BSU39720
FACOAL161_ISO,Fatty acid  CoA ligase  Iso C161,atp_c + coa_c + fa5_c <=> amp_c + fa5coa_c + ppi_c,-999999.0,999999.0,{'c'},BSU28560 or BSU18250 or BSU10270 or BSU10360
FACOAL170_ISO,Fatty acid  CoA ligase  Iso C170,atp_c + coa_c + fa11_c <=> amp_c + fa11coa_c + ppi_c,-999999.0,999999.0,{'c'},BSU10360 or BSU18250 or BSU10270 or BSU28560
FACOAL170_anteiso,Fatty acid  CoA ligase  anteiso C170,atp_c + coa_c + fa12_c <=> amp_c + fa12coa_c + ppi_c,-999999.0,999999.0,{'c'},BSU28560 or BSU10270 or BSU10360 or BSU18250
FACOAL171_ISO,Fatty acid  CoA ligase  Iso C171,atp_c + coa_c + fa9_c <=> amp_c + fa9coa_c + ppi_c,-999999.0,999999.0,{'c'},BSU10270 or BSU10360 or BSU18250 or BSU28560
FACOAL171_anteiso,Fatty acid  CoA ligase  anteiso C171,atp_c + coa_c + fa10_c <=> amp_c + fa10coa_c + ppi_c,-999999.0,999999.0,{'c'},BSU10270 or BSU10360 or BSU18250 or BSU28560
FACOAL180_2,Fatty acid  CoA ligase  octadecanoate,atp_c + coa_c + ocdca_c <=> amp_c + ppi_c + strcoa_c,-999999.0,999999.0,{'c'},BSU10270 or BSU10360 or BSU18250 or BSU28560
FACOAL181,Fatty acid  CoA ligase  octadecenoate,atp_c + coa_c + ocdcea_c <=> amp_c + odecoa_c + ppi_c,-999999.0,999999.0,{'c'},BSU18250 or BSU10270 or BSU10360 or BSU28560
KAS13,B-ketoacyl synthetase (octadecanoate),accoa_c + 23.0 h_c + 8.0 malcoa_c + 16.0 nadph_c --> 8.0 co2_c + 9.0 coa_c + 7.0 h2o_c + 16.0 nadp_c + ocdca_c,,999999.0,{'c'},(BSU15900 and BSU11340 and BSU15910 and BSU11330 and BSU11720 and BSU04030) or (BSU15900 and BSU11340 and BSU15910 and BSU10170 and BSU08650 and BSU36370)
KAS17,B-ketoacyl synthetase (n-C18:1),accoa_c + 22.0 h_c + 8.0 malcoa_c + 15.0 nadph_c --> 8.0 co2_c + 9.0 coa_c + 7.0 h2o_c + 15.0 nadp_c + ocdcea_c,,999999.0,{'c'},(BSU15900 and BSU11340 and BSU15910 and BSU10170 and BSU08650 and BSU36370) or (BSU15900 and BSU11340 and BSU15910 and BSU11330 and BSU11720 and BSU04030)
FACOAL150_anteiso,Fatty acid  CoA ligase  anteiso C150,atp_c + coa_c + fa4_c <=> amp_c + fa4coa_c + ppi_c,-999999.0,999999.0,{'c'},BSU28560 or BSU18250 or BSU10360 or BSU10270
FACOAL160,Fatty acid  CoA ligase  hexadecanoate,atp_c + coa_c + hdca_c <=> amp_c + pmtcoa_c + ppi_c,-999999.0,999999.0,{'c'},BSU10270 or BSU10360 or BSU18250 or BSU28560
FACOAL160_ISO,Fatty acid  CoA ligase  Iso C160,atp_c + coa_c + fa6_c <=> amp_c + fa6coa_c + ppi_c,-999999.0,999999.0,{'c'},BSU10270 or BSU10360 or BSU18250 or BSU28560
FACOAL161,Fatty acid  CoA ligase  hexadecenoate,atp_c + coa_c + hdcea_c <=> amp_c + hdcoa_c + ppi_c,-999999.0,999999.0,{'c'},BSU28560 or BSU10270 or BSU10360 or BSU18250
KAS2,B-ketoacyl synthetase (n-C14:0),accoa_c + 17.0 h_c + 6.0 malcoa_c + 12.0 nadph_c --> 6.0 co2_c + 7.0 coa_c + 5.0 h2o_c + 12.0 nadp_c + ttdca_c,,999999.0,{'c'},(BSU15900 and BSU11340 and BSU15910 and BSU11330 and BSU11720 and BSU04030) or (BSU15900 and BSU11340 and BSU15910 and BSU10170 and BSU08650 and BSU36370)
KAS3,B-ketoacyl synthetase (Iso-C15:0),14.0 h_c + ivcoa_c + 5.0 malcoa_c + 10.0 nadph_c --> 5.0 co2_c + 6.0 coa_c + fa3_c + 4.0 h2o_c + 10.0 nadp_c,,999999.0,{'c'},(BSU15900 and BSU11340 and BSU15910 and BSU10170 and BSU08650 and BSU36370) or (BSU15900 and BSU11340 and BSU15910 and BSU11330 and BSU11720 and BSU04030)
KAS4,B-ketoacyl synthetase (Anteiso-C15:0),2mbcoa_c + 14.0 h_c + 5.0 malcoa_c + 10.0 nadph_c --> 5.0 co2_c + 6.0 coa_c + fa4_c + 4.0 h2o_c + 10.0 nadp_c,,999999.0,{'c'},(BSU15900 and BSU11340 and BSU15910 and BSU11330 and BSU11720 and BSU04030) or (BSU15900 and BSU11340 and BSU15910 and BSU10170 and BSU08650 and BSU36370)
KAS5,B-ketoacyl synthetase (Iso-C16:1),16.0 h_c + ibcoa_c + 6.0 malcoa_c + 11.0 nadph_c --> 6.0 co2_c + 7.0 coa_c + fa5_c + 5.0 h2o_c + 11.0 nadp_c,,999999.0,{'c'},(BSU15900 and BSU11340 and BSU15910 and BSU10170 and BSU08650 and BSU36370) or (BSU15900 and BSU11340 and BSU15910 and BSU11330 and BSU11720 and BSU04030)
KAS6,B-ketoacyl synthetase (Iso-C16:0),17.0 h_c + ibcoa_c + 6.0 malcoa_c + 12.0 nadph_c --> 6.0 co2_c + 7.0 coa_c + fa6_c + 5.0 h2o_c + 12.0 nadp_c,,999999.0,{'c'},(BSU15900 and BSU11340 and BSU15910 and BSU11330 and BSU11720 and BSU04030) or (BSU15900 and BSU11340 and BSU15910 and BSU10170 and BSU08650 and BSU36370)
KAS7,B-ketoacyl synthetase (n-C16:1),accoa_c + 19.0 h_c + 7.0 malcoa_c + 13.0 nadph_c --> 7.0 co2_c + 8.0 coa_c + 6.0 h2o_c + hdcea_c + 13.0 nadp_c,,999999.0,{'c'},(BSU15900 and BSU11340 and BSU15910 and BSU11330 and BSU11720 and BSU04030) or (BSU15900 and BSU11340 and BSU15910 and BSU10170 and BSU08650 and BSU36370)
KAS8,"B-ketoacyl synthetase (palmitate, n-C16:0)",accoa_c + 20.0 h_c + 7.0 malcoa_c + 14.0 nadph_c --> 7.0 co2_c + 8.0 coa_c + 6.0 h2o_c + hdca_c + 14.0 nadp_c,,999999.0,{'c'},(BSU15900 and BSU11340 and BSU15910 and BSU11720 and BSU04030) or (BSU15900 and BSU11340 and BSU15910 and BSU10170 and BSU08650 and BSU36370)
KAS9,B-ketoacyl synthetase (Iso-C17:1),16.0 h_c + ivcoa_c + 6.0 malcoa_c + 11.0 nadph_c --> 6.0 co2_c + 7.0 coa_c + fa9_c + 5.0 h2o_c + 11.0 nadp_c,,999999.0,{'c'},(BSU15900 and BSU11340 and BSU15910 and BSU10170 and BSU08650 and BSU36370) or (BSU15900 and BSU11340 and BSU15910 and BSU11330 and BSU11720 and BSU04030)
KAS10,B-ketoacyl synthetase (Anteiso-C17:1),2mbcoa_c + 16.0 h_c + 6.0 malcoa_c + 11.0 nadph_c --> 6.0 co2_c + 7.0 coa_c + fa10_c + 5.0 h2o_c + 11.0 nadp_c,,999999.0,{'c'},(BSU15900 and BSU11340 and BSU15910 and BSU11330 and BSU11720 and BSU04030) or (BSU15900 and BSU11340 and BSU15910 and BSU10170 and BSU08650 and BSU36370)
KAS11,B-ketoacyl synthetase (Iso-C17:0),17.0 h_c + ivcoa_c + 6.0 malcoa_c + 12.0 nadph_c --> 6.0 co2_c + 7.0 coa_c + fa11_c + 5.0 h2o_c + 12.0 nadp_c,,999999.0,{'c'},(BSU15900 and BSU11340 and BSU15910 and BSU11330 and BSU11720 and BSU04030) or (BSU15900 and BSU11340 and BSU15910 and BSU10170 and BSU08650 and BSU36370)
PUNP7,Purine-nucleoside phosphorylase (Xanthosine),pi_c + xtsn_c <=> r1p_c + xan_c,-999999.0,999999.0,{'c'},BSU23490 or BSU19630
PUNP8,Purine nucleoside phosphorylase  nebularine,h_c + nebari_c + pi_c <=> purine_c + r1p_c,-999999.0,999999.0,{'c'},BSU23490 or BSU19630
PUNP1,Purine-nucleoside phosphorylase (Adenosine),adn_c + pi_c <=> ade_c + r1p_c,-999999.0,999999.0,{'c'},BSU23490 or BSU19630
PUNP2,Purine-nucleoside phosphorylase (Deoxyadenosine),dad_2_c + pi_c <=> 2dr1p_c + ade_c,-999999.0,999999.0,{'c'},BSU19630 or BSU23490
KAS12,B-ketoacyl synthetase (Anteiso-C17:0),2mbcoa_c + 17.0 h_c + 6.0 malcoa_c + 12.0 nadph_c --> 6.0 co2_c + 7.0 coa_c + fa12_c + 5.0 h2o_c + 12.0 nadp_c,,999999.0,{'c'},(BSU15900 and BSU11340 and BSU15910 and BSU11720 and BSU04030) or (BSU15900 and BSU11340 and BSU15910 and BSU10170 and BSU08650 and BSU36370)
LAAL34,L amino acid ligase  ser trp,atp_c + ser__L_c + trp__L_c --> adp_c + h_c + pi_c + ser_L_trp__L_c,,999999.0,{'c'},BSU37710
LAAL35,L amino acid ligase  gly gln,atp_c + gln__L_c + gly_c --> adp_c + gly_gln__L_c + h_c + pi_c,,999999.0,{'c'},BSU37710
LAAL36,L amino acid ligase  ala gln,ala__L_c + atp_c + gln__L_c --> adp_c + ala_L_gln__L_c + h_c + pi_c,,999999.0,{'c'},BSU37710
LAAL37,L amino acid ligase  ser gln,atp_c + gln__L_c + ser__L_c --> adp_c + h_c + pi_c + ser_L_gln__L_c,,999999.0,{'c'},BSU37710
LAAL38,L amino acid ligase  thr gln,atp_c + gln__L_c + thr__L_c --> adp_c + h_c + pi_c + thr_L_gln__L_c,,999999.0,{'c'},BSU37710
LAAL39,L amino acid ligase  ala asn,ala__L_c + asn__L_c + atp_c --> adp_c + ala_L_asn__L_c + h_c + pi_c,,999999.0,{'c'},BSU37710
PANTS,Pantothenate synthase,ala_B_c + atp_c + pant__R_c --> amp_c + h_c + pnto__R_c + ppi_c,,999999.0,{'c'},BSU22420
LAAL4,L amino acid ligase  thr gly,atp_c + gly_c + thr__L_c --> L_thrgly_c + adp_c + h_c + pi_c,,999999.0,{'c'},BSU37710
LAAL40,L amino acid ligase  ala his,ala__L_c + atp_c + his__L_c --> adp_c + ala_L_his__L_c + h_c + pi_c,,999999.0,{'c'},BSU37710
LAAL41,L amino acid ligase  ser his,atp_c + his__L_c + ser__L_c --> adp_c + h_c + pi_c + ser_L_his__L_c,,999999.0,{'c'},BSU37710
LAAL42,L amino acid ligase  met his,atp_c + his__L_c + met__L_c --> adp_c + h_c + met_L_his__L_c + pi_c,,999999.0,{'c'},BSU37710
PAPPT3,"Phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)",udcpp_c + ugmda_c --> uagmda_c + ump_c,,999999.0,{'c'},BSU15190
LAAL5,L amino acid ligase  Ala Ala,2.0 ala__L_c + atp_c --> adp_c + diala__L_c + h_c + pi_c,,999999.0,{'c'},BSU37710
LAAL6,L amino acid ligase  Ser Ala,ala__L_c + atp_c + ser__L_c --> adp_c + h_c + pi_c + ser_L_ala__L_c,,999999.0,{'c'},BSU37710
PC,Pyruvate carboxylase,atp_c + hco3_c + pyr_c --> adp_c + h_c + oaa_c + pi_c,,999999.0,{'c'},BSU14860
LAAL7,L amino acid ligase  Ala Ser,ala__L_c + atp_c + ser__L_c --> adp_c + ala_L_ser__L_c + h_c + pi_c,,999999.0,{'c'},BSU37710
LAAL8,L amino acid ligase  Ser Ser,atp_c + 2.0 ser__L_c --> adp_c + h_c + pi_c + ser_L_ser__L_c,,999999.0,{'c'},BSU37710
LAAL9,L amino acid ligase  Gly Cys,atp_c + cys__L_c + gly_c --> adp_c + gly_cys__L_c + h_c + pi_c,,999999.0,{'c'},BSU37710
PBUTT,Phosphate butyryltransferase,btcoa_c + pi_c <=> butpi_c + coa_c,-999999.0,999999.0,{'c'},BSU24090 or BSU37660
MLTG3,Maltodextrin glucosidase (maltopentaose),h2o_c + maltpt_c --> glc__D_c + maltttr_c,,999999.0,{'c'},BSU34560
MLTG4,Maltodextrin glucosidase (maltohexaose),h2o_c + malthx_c --> glc__D_c + maltpt_c,,999999.0,{'c'},BSU34560
PDH,Pyruvate dehydrogenase,coa_c + nad_c + pyr_c --> accoa_c + co2_c + nadh_c,,999999.0,{'c'},(BSU14580 and BSU14590) and BSU14600 and BSU14610
MLTG5,Maltodextrin glucosidase (maltoheptaose),h2o_c + malthp_c --> glc__D_c + malthx_c,,999999.0,{'c'},BSU34560
MLTG6,Maltodextrin glucosidase  dextrin,dextrin_c + 2.0 h2o_c --> 2.0 glc__D_c,,999999.0,{'c'},BSU34560
MLTG7,Maltodextrin glucosidase  isomaltose,h2o_c + isomal_c --> 2.0 glc__D_c,,999999.0,{'c'},BSU34560
PFK_2,Phosphofructokinase,atp_c + tag6p__D_c --> adp_c + h_c + tagdp__D_c,,999999.0,{'c'},BSU29190
TARTRDH2,Tartrate dehydrogenase,nad_c + tartr__M_c <=> h_c + nadh_c + oxglyc_c,-999999.0,999999.0,{'c'},BSU04000
PUNP3,Purine-nucleoside phosphorylase (Guanosine),gsn_c + pi_c <=> gua_c + r1p_c,-999999.0,999999.0,{'c'},BSU23490 or BSU19630
PUNP4,Purine-nucleoside phosphorylase (Deoxyguanosine),dgsn_c + pi_c <=> 2dr1p_c + gua_c,-999999.0,999999.0,{'c'},BSU19630 or BSU23490
PFK,Phosphofructokinase,atp_c + f6p_c --> adp_c + fdp_c + h_c,,999999.0,{'c'},BSU29190
METSRabc,L methionine R oxide transport via ABC system,atp_c + h2o_c + metox__R_e --> adp_c + h_c + metox__R_c + pi_c,,999999.0,"{'e', 'c'}",(BSU32730 and BSU32740 and BSU32750) or (BSU29380 and BSU29370 and BSU29360 and BSU29350 and BSU29340)
PRAMPC_1,Phosphoribosyl AMP cyclohydrolase,h2o_c + h_c + prbamp_c --> prfp_c,,999999.0,{'c'},BSU34860
PSP_L,Phosphoserine phosphatase (L-serine),h2o_c + pser__L_c --> pi_c + ser__L_c,,999999.0,{'c'},BSU04740
PGAMT,Phosphoglucosamine mutase,gam1p_c <=> gam6p_c,-999999.0,999999.0,{'c'},BSU01770
TECA2S45,Glycerol teichoic acid  n45   unlinked  D ala substituted,45.0 ala__D_c + 45.0 atp_c + 45.0 cdpglyc_c + 45.0 h2o_c + uacgam_c + uacmam_c --> 45.0 amp_c + 45.0 cmp_c + gtca2_45_BS_c + 91.0 h_c + 45.0 ppi_c + udp_c + ump_c,,999999.0,{'c'},BSU38500 and BSU38510 and BSU38520 and BSU38530 and BSU35750 and BSU35760 and BSU35720 and BSU35710 and BSU35700 and BSU35530
RNDR1,Ribonucleoside-diphosphate reductase (ADP),adp_c + trdrd_c --> dadp_c + h2o_c + trdox_c,,999999.0,{'c'},BSU17380 and BSU17390 and BSU17370
PGMT,Phosphoglucomutase,g1p_c <=> g6p_c,-999999.0,999999.0,{'c'},BSU01770
RNDR2,Ribonucleoside-diphosphate reductase (GDP),gdp_c + trdrd_c --> dgdp_c + h2o_c + trdox_c,,999999.0,{'c'},BSU17380 and BSU17390 and BSU17370
PGCD,Phosphoglycerate dehydrogenase,3pg_c + nad_c <=> 3php_c + h_c + nadh_c,-999999.0,999999.0,{'c'},BSU23070
RNDR3,Ribonucleoside-diphosphate reductase (CDP),cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c,,999999.0,{'c'},BSU17380 and BSU17390 and BSU17370
TECA3S45,Glycerol teichoic acid  n45   unlinked  glucose substituted,45.0 cdpglyc_c + h2o_c + uacgam_c + uacmam_c + 45.0 udpg_c --> 45.0 cmp_c + gtca3_45_BS_c + 91.0 h_c + 46.0 udp_c + ump_c,,999999.0,{'c'},BSU35750 and BSU35760 and BSU35730 and BSU35720 and BSU35710 and BSU35700 and BSU35530
GND,Phosphogluconate dehydrogenase,6pgc_c + nadp_c <=> co2_c + nadph_c + ru5p__D_c,-999999.0,999999.0,{'c'},BSU23860
PGK,Phosphoglycerate kinase,3pg_c + atp_c <=> 13dpg_c + adp_c,-999999.0,999999.0,{'c'},BSU33930
PGLYCP,Phosphoglycolate phosphatase,2pglyc_c + h2o_c --> glyclt_c + pi_c,,999999.0,{'c'},BSU09240
PGM,Phosphoglycerate mutase,2pg_c <=> 3pg_c,-999999.0,999999.0,{'c'},BSU33910
PHCYT_BS,Phosphatidate cytidylyltransferase,0.01 12dag3p_BS_c + ctp_c + h_c --> 0.01 cdpdag_BS_c + ppi_c,,999999.0,{'c'},BSU16540
